primary_label,secondary_labels,rating,filename,source,length,fold
bird,[],5.0,3c267394-eedc-42eb-a580-c776c2d8f746.ogg,birdvox,320000,-2
nocall,[],5.0,3c2b3189-d912-4105-aefb-19ebea96a60b.ogg,birdvox,320000,-2
nocall,[],5.0,3c2c0913-3769-452e-a76e-478cc304df90.ogg,birdvox,320000,-2
nocall,[],5.0,3c2e9f6e-9ae9-4689-a498-3c03ea3d2090.ogg,birdvox,320000,-2
nocall,[],5.0,3c2eb465-c67f-4b10-a25b-ed8257eef525.ogg,birdvox,320000,-2
bird,[],5.0,3c324a0a-e30d-4058-a3fe-2ae2810a71d7.ogg,birdvox,320000,-2
bird,[],5.0,3c36a70c-38a3-407f-ac48-66ed7e416891.ogg,birdvox,320000,-2
bird,[],5.0,3c3ce74e-666d-4099-ac30-e65dc8729994.ogg,birdvox,320000,-2
nocall,[],5.0,3c3e234c-2349-41ca-a5cb-7ea55e9255cc.ogg,birdvox,320000,-2
nocall,[],5.0,3c412efa-554d-4aff-ab8f-2d90d2ecdf8a.ogg,birdvox,320000,-2
bird,[],5.0,3c4e4c28-8ce2-4433-afb5-52a1add26073.ogg,birdvox,320000,-2
bird,[],5.0,3c569775-c8fc-4bbc-ac00-6c17901f0591.ogg,birdvox,320000,-2
bird,[],5.0,3c574daf-ba2c-4944-af08-774852da4a45.ogg,birdvox,320000,-2
nocall,[],5.0,3c58cc74-ccd2-4653-a2c1-00bdcf056e5a.ogg,birdvox,320000,-2
nocall,[],5.0,3c5b598b-8de6-4cda-a378-cd59ce941a3f.ogg,birdvox,320000,-2
bird,[],5.0,3c5b8278-b33e-4f3a-a0c3-35b8ca88c8f9.ogg,birdvox,320000,-2
nocall,[],5.0,3c5e9c22-e6a9-435d-ad24-eb7fbb56d06f.ogg,birdvox,320000,-2
bird,[],5.0,3c5ee62b-3939-4d2b-a1b4-8e46a2df676a.ogg,birdvox,320000,-2
nocall,[],5.0,3c5fbb78-e905-4f82-a2ae-f5e4c734b68a.ogg,birdvox,320000,-2
bird,[],5.0,3c67532e-8462-4482-aabe-47e94395945c.ogg,birdvox,320000,-2
nocall,[],5.0,3c697f44-addb-42c5-a38c-9ee86abb9132.ogg,birdvox,320000,-2
bird,[],5.0,3c698c20-8ed3-4431-ab8f-1495fbfe8051.ogg,birdvox,320000,-2
bird,[],5.0,3c6a6307-5a34-4bdd-a8f7-4b6b310c80ab.ogg,birdvox,320000,-2
nocall,[],5.0,3c6d1861-7e14-498d-ad08-6a7374cb784b.ogg,birdvox,320000,-2
bird,[],5.0,3c7765ab-2f4c-47de-a658-bdc6e9f3a711.ogg,birdvox,320000,-2
nocall,[],5.0,3c77a15f-9e57-49d7-afbf-f48cba9891c1.ogg,birdvox,320000,-2
bird,[],5.0,3c7850bc-5ebe-41b6-a3a4-f77aaddfee5f.ogg,birdvox,320000,-2
nocall,[],5.0,3c792461-9267-4d5e-a1a1-7ae0e64076c4.ogg,birdvox,320000,-2
bird,[],5.0,3c7bf7e9-f502-4d39-a615-0b786e39309f.ogg,birdvox,320000,-2
bird,[],5.0,3c7c41b3-30ed-44dd-aca6-ac90aed860b0.ogg,birdvox,320000,-2
nocall,[],5.0,3c7e7599-fb07-4658-aea0-2c10bc7e4406.ogg,birdvox,320000,-2
bird,[],5.0,3c812654-0d7f-4d16-aafb-77d6df5df599.ogg,birdvox,320000,-2
nocall,[],5.0,3c899c0d-0219-46fd-a536-ca1eea190763.ogg,birdvox,320000,-2
bird,[],5.0,3c8b8152-18f7-4392-a124-041d4472ff9c.ogg,birdvox,320000,-2
bird,[],5.0,3c907edb-aea0-4d0c-a97a-21ee31f9de25.ogg,birdvox,320000,-2
bird,[],5.0,3c91b97e-3174-48db-a2df-4f0d6c7eee8d.ogg,birdvox,320000,-2
bird,[],5.0,3c953c74-a8df-4971-abba-a8fe9877ecb5.ogg,birdvox,320000,-2
nocall,[],5.0,3c955578-0833-440c-a742-93fe5715e3ac.ogg,birdvox,320000,-2
bird,[],5.0,3c9a9280-b562-4d94-a717-cf8d7901f017.ogg,birdvox,320000,-2
nocall,[],5.0,3c9ef110-83e0-4e10-af0c-b899e00e6ae9.ogg,birdvox,320000,-2
nocall,[],5.0,3ca48a71-3bdd-430e-a942-e9308af6a4cf.ogg,birdvox,320000,-2
bird,[],5.0,3ca624b2-58ce-40b8-ac16-ace49d06ebeb.ogg,birdvox,320000,-2
nocall,[],5.0,3ca6d6be-c9e9-4dac-a8d6-529e52ad7382.ogg,birdvox,320000,-2
bird,[],5.0,3cac92f7-f6dc-4c06-afc7-65ce05dcec81.ogg,birdvox,320000,-2
bird,[],5.0,3cad7d15-193d-42db-af44-5b1d13981c82.ogg,birdvox,320000,-2
bird,[],5.0,3caf4dc9-f44d-4279-a415-04ec7507c05b.ogg,birdvox,320000,-2
bird,[],5.0,3cb65eac-04d7-457b-a3ec-05c22705cdb8.ogg,birdvox,320000,-2
nocall,[],5.0,3cc4cc0d-5813-49da-a71f-cda81075dfa5.ogg,birdvox,320000,-2
bird,[],5.0,3cc6f052-0cf4-42d2-a829-5b07f1871b36.ogg,birdvox,320000,-2
nocall,[],5.0,3cc74ae2-11b0-4c15-afc8-bffcbe9f6e5c.ogg,birdvox,320000,-2
bird,[],5.0,3cc79af7-28cb-41df-acdf-491d684d54e1.ogg,birdvox,320000,-2
bird,[],5.0,3ccdd951-e165-44a9-a403-0a4637806eb8.ogg,birdvox,320000,-2
nocall,[],5.0,3ccf189b-691f-4322-ac54-fd9086213ccb.ogg,birdvox,320000,-2
bird,[],5.0,3cd04c57-f722-4970-aae5-2233df60e6fd.ogg,birdvox,320000,-2
bird,[],5.0,3cd5af85-14b0-47aa-a1cc-e472e01f2416.ogg,birdvox,320000,-2
bird,[],5.0,3cd6179a-9c42-4c8c-afce-9589b72c3eff.ogg,birdvox,320000,-2
bird,[],5.0,3cd69f8a-3037-43c9-ad9e-0da8b12b4af5.ogg,birdvox,320000,-2
bird,[],5.0,3cd87fa6-e76f-4a89-a9ef-c0ab95c0b45f.ogg,birdvox,320000,-2
bird,[],5.0,3cdfc006-c8a5-4d3f-a355-bde0e914d62d.ogg,birdvox,320000,-2
bird,[],5.0,3ce02bd0-00b2-43ed-a00f-21b70a67686e.ogg,birdvox,320000,-2
nocall,[],5.0,3ce5f472-f2f3-447f-a619-c76f23b9c347.ogg,birdvox,320000,-2
bird,[],5.0,3ce9e0e1-2657-4bda-a731-05dcec3dd572.ogg,birdvox,320000,-2
bird,[],5.0,3ced19eb-2f0c-4aaa-a879-5ad39dd1c474.ogg,birdvox,320000,-2
nocall,[],5.0,3cef99ee-df75-4ce3-ae6d-c7c698967427.ogg,birdvox,320000,-2
bird,[],5.0,3cf3e64e-c35c-4676-adb9-22d49cb76cc9.ogg,birdvox,320000,-2
nocall,[],5.0,3cf5c723-40a4-48d5-a449-87d5e1079486.ogg,birdvox,320000,-2
nocall,[],5.0,3cf8b831-993d-46ea-aa64-b2b7fec2ac8b.ogg,birdvox,320000,-2
nocall,[],5.0,3cfa2079-a3b0-48f3-a4d4-02d377d05c59.ogg,birdvox,320000,-2
bird,[],5.0,3cfb39ac-2857-4f90-a188-b841e81137d4.ogg,birdvox,320000,-2
bird,[],5.0,3d0102c9-a223-475e-a3f0-4a9046c3c048.ogg,birdvox,320000,-2
bird,[],5.0,3d051888-5ec2-4020-ab71-bb97e7205591.ogg,birdvox,320000,-2
nocall,[],5.0,3d0a1a9e-ca87-4434-a734-21ba647adb8e.ogg,birdvox,320000,-2
nocall,[],5.0,3d0c5cee-a4e5-4b6c-a95d-abd908a7f575.ogg,birdvox,320000,-2
bird,[],5.0,3d0f02cd-a083-4deb-a2df-9446c5cc9d8c.ogg,birdvox,320000,-2
bird,[],5.0,3d0f9542-239c-4021-a2ff-9b9f496cd761.ogg,birdvox,320000,-2
nocall,[],5.0,3d106603-4e0b-4ab8-a1ae-78ec93505957.ogg,birdvox,320000,-2
nocall,[],5.0,3d1de7fb-14d3-47ef-a894-e6aaa598363f.ogg,birdvox,320000,-2
nocall,[],5.0,3d205978-6b2c-4e8b-a6e0-fe9db20f2a8a.ogg,birdvox,320000,-2
bird,[],5.0,3d2097e1-2fc6-4f5f-a0a9-f9a71c0debd3.ogg,birdvox,320000,-2
nocall,[],5.0,3d286f41-6e3f-4a55-afac-8ef9d119cb5a.ogg,birdvox,320000,-2
bird,[],5.0,3d29571d-93e3-44e7-aeb0-aed300ada63e.ogg,birdvox,320000,-2
bird,[],5.0,3d29a343-0a52-4cfc-a7c9-6fe47ba5bad8.ogg,birdvox,320000,-2
bird,[],5.0,3d2a2706-7b23-4a4f-a113-20e114f7537e.ogg,birdvox,320000,-2
bird,[],5.0,3d307762-5a98-41a2-ae07-1eb95b60159d.ogg,birdvox,320000,-2
nocall,[],5.0,3d36565b-ae41-4608-a978-22ac6faa5677.ogg,birdvox,320000,-2
bird,[],5.0,3d395e2d-edbc-41c9-a321-6ac9cd564410.ogg,birdvox,320000,-2
bird,[],5.0,3d3a28f5-2e4a-484f-a831-f4b069598c26.ogg,birdvox,320000,-2
nocall,[],5.0,3d3c0c07-e96f-4010-a7bf-23a23f95992f.ogg,birdvox,320000,-2
nocall,[],5.0,3d40a1ce-218c-4cc3-aed4-31f1e342625f.ogg,birdvox,320000,-2
nocall,[],5.0,3d4516de-6c14-4167-abbc-8103dd0405ce.ogg,birdvox,320000,-2
bird,[],5.0,3d45dd31-f6c0-450f-a54e-bb8f45ea43c3.ogg,birdvox,320000,-2
bird,[],5.0,3d46d27f-e902-45b8-a8e7-23807a2a0006.ogg,birdvox,320000,-2
bird,[],5.0,3d58a0b6-7be1-4900-a9b9-fd4416616d22.ogg,birdvox,320000,-2
nocall,[],5.0,3d5b04ee-dbd8-4834-afc7-4f939fb791eb.ogg,birdvox,320000,-2
bird,[],5.0,3d5ca061-c95b-4d16-a4c9-46f3d14aa05b.ogg,birdvox,320000,-2
nocall,[],5.0,3d639e67-4320-49e7-ad9f-b13c8760ef80.ogg,birdvox,320000,-2
bird,[],5.0,3d6573fe-5804-42eb-affe-21da6516c221.ogg,birdvox,320000,-2
nocall,[],5.0,3d65da86-f54f-40e3-a29b-60c44f8193c6.ogg,birdvox,320000,-2
bird,[],5.0,3d6718c4-89d0-49b4-a1f3-f1596e505f34.ogg,birdvox,320000,-2
bird,[],5.0,3d68b091-4391-40da-a479-d3a2fb07ceeb.ogg,birdvox,320000,-2
bird,[],5.0,3d6a428c-13b5-40ff-a29f-bb9ad57b4327.ogg,birdvox,320000,-2
nocall,[],5.0,3d6d128c-1d82-4fb6-afde-dd20152e015f.ogg,birdvox,320000,-2
nocall,[],5.0,3d70a932-e3b1-47ed-a8f7-08cdc77dcb10.ogg,birdvox,320000,-2
bird,[],5.0,3d7e8dd0-3d42-445d-af6e-f0883564e29a.ogg,birdvox,320000,-2
nocall,[],5.0,3d881cc4-f67c-4914-a006-1686554da897.ogg,birdvox,320000,-2
bird,[],5.0,3d88b1bc-10a0-4a93-a1c2-648539fc8461.ogg,birdvox,320000,-2
bird,[],5.0,3d8a0d1d-40f9-46da-a73b-1b9a5bd6a0cb.ogg,birdvox,320000,-2
nocall,[],5.0,3d8b3386-ff7e-4b48-a94c-322fc63615d3.ogg,birdvox,320000,-2
bird,[],5.0,3d8e78ce-2626-43f6-a812-6b79ed2acb18.ogg,birdvox,320000,-2
bird,[],5.0,3d937ec5-9cc2-45f8-a783-d2727027969a.ogg,birdvox,320000,-2
bird,[],5.0,3d9beac3-61aa-4f67-af97-5633c8bcfc9c.ogg,birdvox,320000,-2
bird,[],5.0,3dab1f84-6453-4b5c-a19e-483d7e79f4b1.ogg,birdvox,320000,-2
bird,[],5.0,3dab3a3f-ac68-4b73-a2ba-09b78223158e.ogg,birdvox,320000,-2
bird,[],5.0,3dac0b62-fdfd-49bf-a338-20f791fd30ef.ogg,birdvox,320000,-2
bird,[],5.0,3db077f6-8e36-41cc-a412-d8ed23f85bbb.ogg,birdvox,320000,-2
nocall,[],5.0,3db2139a-56e9-4e42-ab93-ec9dbbc8a1bf.ogg,birdvox,320000,-2
nocall,[],5.0,3db2ad2b-4e63-4ff6-a60e-b394f7049b03.ogg,birdvox,320000,-2
bird,[],5.0,3db6f70a-b331-43de-a99f-d87f9beec7d6.ogg,birdvox,320000,-2
nocall,[],5.0,3db834fa-396e-45ba-a504-aa979e583402.ogg,birdvox,320000,-2
nocall,[],5.0,3db93e77-e679-445b-a851-ba2371941d5e.ogg,birdvox,320000,-2
nocall,[],5.0,3db9484c-b02d-4323-a2f6-d9e400867685.ogg,birdvox,320000,-2
bird,[],5.0,3db96be4-60dd-4d8d-ac63-c42be6586c79.ogg,birdvox,320000,-2
bird,[],5.0,3db9a698-7c55-4c06-a014-efcb804ba01b.ogg,birdvox,320000,-2
nocall,[],5.0,3dbb88e7-242a-49a7-a796-82eb24175b09.ogg,birdvox,320000,-2
bird,[],5.0,3dc15d77-8cf3-4e31-a0ac-bf402c248eb9.ogg,birdvox,320000,-2
bird,[],5.0,3dc33608-eba9-4ea4-a8ba-c38e0d72ce8f.ogg,birdvox,320000,-2
nocall,[],5.0,3dc9face-5939-4ff7-aa70-8f903c348597.ogg,birdvox,320000,-2
nocall,[],5.0,3dcf5e66-7263-4308-a8b4-cc27a2ae5b66.ogg,birdvox,320000,-2
bird,[],5.0,3dcfe7a3-4dd4-4cad-afb6-11abe194b8af.ogg,birdvox,320000,-2
bird,[],5.0,3dd0d46b-c587-4f8c-a79a-61f426c692ce.ogg,birdvox,320000,-2
bird,[],5.0,3dd12576-640a-40a6-a338-07d1227c0532.ogg,birdvox,320000,-2
bird,[],5.0,3dd2cf00-967a-4fbc-a2b8-fa9f00244957.ogg,birdvox,320000,-2
bird,[],5.0,3dd3db7e-8617-4926-a0dc-c212a2646666.ogg,birdvox,320000,-2
nocall,[],5.0,3dd41b10-5122-4dab-a6a5-4d1e22e5ba82.ogg,birdvox,320000,-2
nocall,[],5.0,3dd4a546-c8eb-4e9d-aad4-a77ed3df32fa.ogg,birdvox,320000,-2
nocall,[],5.0,3dd807bf-17f8-4e85-afd6-bea3c8b2ac81.ogg,birdvox,320000,-2
nocall,[],5.0,3ddb8de9-bbb6-49e2-a91b-1458fd691f12.ogg,birdvox,320000,-2
bird,[],5.0,3de2a26e-7e0b-4676-a9d8-76e9c02492db.ogg,birdvox,320000,-2
bird,[],5.0,3de3dc80-1b48-4e0a-afbb-233f835dfa90.ogg,birdvox,320000,-2
bird,[],5.0,3dec78a2-fbac-4aec-a5b4-1336de84e1a1.ogg,birdvox,320000,-2
bird,[],5.0,3dedcd55-2eda-4d50-a796-8baca662c4ac.ogg,birdvox,320000,-2
bird,[],5.0,3df02a13-f7fe-4dd8-a2d2-36c4ce67772b.ogg,birdvox,320000,-2
bird,[],5.0,3df1abc6-a430-4a57-a48e-68f7481e3abf.ogg,birdvox,320000,-2
nocall,[],5.0,3df1dc91-377f-4f9e-a502-a3e1a7b4901d.ogg,birdvox,320000,-2
bird,[],5.0,3df7a0cf-da8d-4c30-aece-a01a0924bc16.ogg,birdvox,320000,-2
bird,[],5.0,3dfa09df-afce-424c-afbb-aee74faaaf88.ogg,birdvox,320000,-2
nocall,[],5.0,3dff0422-0cdb-4608-a2a8-9f3eb3f0a3a4.ogg,birdvox,320000,-2
nocall,[],5.0,3dff8d91-0afa-47b8-a87d-206970b7eebd.ogg,birdvox,320000,-2
nocall,[],5.0,3e0479fe-4f19-465f-ae0f-0dd8578483cb.ogg,birdvox,320000,-2
bird,[],5.0,3e06f024-eece-497a-a93b-8cb5e23421aa.ogg,birdvox,320000,-2
bird,[],5.0,3e0d71b4-12ec-4f70-a82a-7bc14f8a9efe.ogg,birdvox,320000,-2
bird,[],5.0,3e14e518-c7d6-4378-ae44-5ec6b3ae775a.ogg,birdvox,320000,-2
nocall,[],5.0,3e1a3c6f-3732-4c0a-a98c-765691b73b34.ogg,birdvox,320000,-2
bird,[],5.0,3e1cab2b-ee51-4c63-a3c1-7ffd15bc8b81.ogg,birdvox,320000,-2
bird,[],5.0,3e1d1e9e-0fb4-4a58-a20e-03d3d1017594.ogg,birdvox,320000,-2
bird,[],5.0,3e1df11b-594c-497c-a23a-e7eb075a4f28.ogg,birdvox,320000,-2
bird,[],5.0,3e1e262b-44d2-42e2-a1d6-28f3039f7a19.ogg,birdvox,320000,-2
bird,[],5.0,3e233fbf-9d65-417a-a4a6-737bd021542e.ogg,birdvox,320000,-2
nocall,[],5.0,3e2d4603-b3b2-45d1-a80b-2300fa632218.ogg,birdvox,320000,-2
bird,[],5.0,3e3233ab-3ddf-44a2-a99b-025a535ceb0f.ogg,birdvox,320000,-2
nocall,[],5.0,3e3243ed-0c28-487d-a205-631b1a8cccff.ogg,birdvox,320000,-2
nocall,[],5.0,3e37507c-a85d-4eee-a1d6-54e6f295ee15.ogg,birdvox,320000,-2
bird,[],5.0,3e38a7ac-92b6-4171-a6fb-5b4f93bafb65.ogg,birdvox,320000,-2
nocall,[],5.0,3e407e2d-81ea-430a-a009-a0bb73859703.ogg,birdvox,320000,-2
nocall,[],5.0,3e40d634-9545-4ff8-a252-14ce78b43d84.ogg,birdvox,320000,-2
bird,[],5.0,3e47ed96-d77b-4a0f-ae7c-da5ca8257fc4.ogg,birdvox,320000,-2
bird,[],5.0,3e4840d1-f920-43d4-a9f1-bfde8dab6c25.ogg,birdvox,320000,-2
bird,[],5.0,3e4a2281-f49b-4b2e-a36b-0b3e0964c5da.ogg,birdvox,320000,-2
bird,[],5.0,3e4a4a21-d2d4-42a2-a1f5-0312dcad5601.ogg,birdvox,320000,-2
nocall,[],5.0,3e4fc137-607c-4baf-aa53-94cca07428e9.ogg,birdvox,320000,-2
nocall,[],5.0,3e52e7d6-2abf-46dc-ade5-5a57091bb6a6.ogg,birdvox,320000,-2
nocall,[],5.0,3e536c79-945d-4a65-acc3-ff6d40b140b9.ogg,birdvox,320000,-2
nocall,[],5.0,3e53c073-29ab-4161-a5e9-2c070a1fbd44.ogg,birdvox,320000,-2
bird,[],5.0,3e55763b-ef20-4ce7-abc8-9e268b9f1faa.ogg,birdvox,320000,-2
nocall,[],5.0,3e6890c1-4cee-4b29-a7dd-a4a323c71d25.ogg,birdvox,320000,-2
nocall,[],5.0,3e6af6e2-80f7-49ae-a0d3-277ae983c13b.ogg,birdvox,320000,-2
nocall,[],5.0,3e6c30a6-aa16-4d32-a7ee-ab33c8f660a3.ogg,birdvox,320000,-2
nocall,[],5.0,3e6cfc7e-9186-47ef-a0ae-daf84494e8d2.ogg,birdvox,320000,-2
bird,[],5.0,3e71fec1-6c3a-4675-ac98-e04e068d9a56.ogg,birdvox,320000,-2
bird,[],5.0,3e727a77-5b74-4bd0-a34a-6f1044eee414.ogg,birdvox,320000,-2
nocall,[],5.0,3e751065-2f76-4968-a422-da1547c81ac1.ogg,birdvox,320000,-2
nocall,[],5.0,3e7585f3-c5ea-487f-a17d-0038c3dadc16.ogg,birdvox,320000,-2
nocall,[],5.0,3e759b79-4853-408b-a38c-aaabcdd6015b.ogg,birdvox,320000,-2
nocall,[],5.0,3e761a92-b22d-41cf-a320-a7519edebc28.ogg,birdvox,320000,-2
nocall,[],5.0,3e76fcd8-1b3a-4ab4-aae8-b5ea7528ebe6.ogg,birdvox,320000,-2
bird,[],5.0,3e7ba64e-ae5a-413f-acde-63b66a361209.ogg,birdvox,320000,-2
nocall,[],5.0,3e7e78fa-a4ef-4bd8-aa93-c7f80df24a24.ogg,birdvox,320000,-2
nocall,[],5.0,3e81cfc7-5fd1-47d9-a967-32876a78c851.ogg,birdvox,320000,-2
nocall,[],5.0,3e81f630-0f65-491a-adaa-adb5ccd2eb28.ogg,birdvox,320000,-2
bird,[],5.0,3e823c7d-df63-4152-ae55-eded7d5728b0.ogg,birdvox,320000,-2
bird,[],5.0,3e8558d1-cb5f-4316-abb8-4d99ef49a9ed.ogg,birdvox,320000,-2
bird,[],5.0,3e866475-6f57-4a18-a67a-c946d26caa8a.ogg,birdvox,320000,-2
nocall,[],5.0,3e8730a3-0dd5-4cfd-af22-a978afb5dcd1.ogg,birdvox,320000,-2
bird,[],5.0,3e98afee-150f-448d-adf6-bd396623ad90.ogg,birdvox,320000,-2
bird,[],5.0,3e990f2c-5535-4bee-af1e-01b9cf50d885.ogg,birdvox,320000,-2
nocall,[],5.0,3ea4c231-2d83-4ffe-aa7b-46520cbd6b5d.ogg,birdvox,320000,-2
nocall,[],5.0,3eaac6a3-fc5a-421c-afb5-d2c96f004059.ogg,birdvox,320000,-2
bird,[],5.0,3eab0ef3-ae9d-478a-aff9-7bcc610e572f.ogg,birdvox,320000,-2
bird,[],5.0,3ead0c11-9286-45b7-a8ad-b3f4d88524d6.ogg,birdvox,320000,-2
bird,[],5.0,3eb183e7-6d44-4b12-a15a-6ab01a7e6bfe.ogg,birdvox,320000,-2
nocall,[],5.0,3eb1c9de-4071-4bbf-a8bb-52a9f5e82588.ogg,birdvox,320000,-2
nocall,[],5.0,3eb21f26-09d5-47c3-a82d-bbe0d9ccae80.ogg,birdvox,320000,-2
bird,[],5.0,3eb4ae81-4f1e-4087-a464-46fbf538d108.ogg,birdvox,320000,-2
bird,[],5.0,3eb6a15e-f02e-40e8-ab05-b0ab4cf9867d.ogg,birdvox,320000,-2
nocall,[],5.0,3eb7b3e7-de3a-4e0f-a203-ffde4206b93d.ogg,birdvox,320000,-2
nocall,[],5.0,3eb85f6f-5b36-49ff-a3bd-47eb3a40fda2.ogg,birdvox,320000,-2
bird,[],5.0,3ec57be8-5fab-42a8-abc6-8b783a04c7f6.ogg,birdvox,320000,-2
bird,[],5.0,3ec6cae3-b686-4e13-af46-4cf58dad7dce.ogg,birdvox,320000,-2
nocall,[],5.0,3ec7dbf0-9a44-4777-a13a-8e7400770022.ogg,birdvox,320000,-2
nocall,[],5.0,3ec8e713-24bd-4fc7-a625-112f95900508.ogg,birdvox,320000,-2
bird,[],5.0,3eca526c-8d42-4490-a4ef-568e00507123.ogg,birdvox,320000,-2
nocall,[],5.0,3ed873bd-6b77-47dc-a18c-5dce9ef24cdf.ogg,birdvox,320000,-2
nocall,[],5.0,3ee0d6b3-5bec-40a4-a0e0-3ca30285a357.ogg,birdvox,320000,-2
nocall,[],5.0,3ee0e05d-d603-402a-a48a-85eb2bf303f0.ogg,birdvox,320000,-2
nocall,[],5.0,3ee253c1-e2d9-47b6-a213-2b392d5a6740.ogg,birdvox,320000,-2
bird,[],5.0,3ee3ebb4-14f3-49ca-a7b9-33a9273a76f1.ogg,birdvox,320000,-2
bird,[],5.0,3ee3ec16-9d1a-4fb7-a320-32cb6102c0af.ogg,birdvox,320000,-2
bird,[],5.0,3ee67ab2-98fa-4bfa-ae1f-f53f981b01e9.ogg,birdvox,320000,-2
bird,[],5.0,3ee97d14-d9dd-4c77-adad-37d14d0c393f.ogg,birdvox,320000,-2
bird,[],5.0,3eeb7b0c-1a4c-4447-afb4-b55a10619c07.ogg,birdvox,320000,-2
nocall,[],5.0,3eebaf58-d3c8-49b4-a86c-aa43a82538c0.ogg,birdvox,320000,-2
nocall,[],5.0,3eee3d84-4e5c-4e40-aedd-cefd7a8e7d95.ogg,birdvox,320000,-2
nocall,[],5.0,3ef15600-e20f-4d69-a3c9-c4c12572e0c7.ogg,birdvox,320000,-2
nocall,[],5.0,3ef2f1b4-77fd-4d11-af77-019977bbc744.ogg,birdvox,320000,-2
nocall,[],5.0,3ef427da-9450-4281-a948-6f75bd1bc468.ogg,birdvox,320000,-2
nocall,[],5.0,3ef61ff4-3fc0-470b-a240-e9d18c4c2ccd.ogg,birdvox,320000,-2
bird,[],5.0,3f0c1074-196b-4a62-a8a1-13b8a2d7eff7.ogg,birdvox,320000,-2
bird,[],5.0,3f0c748b-3c26-4123-a22a-ef5f28fea196.ogg,birdvox,320000,-2
bird,[],5.0,3f0fa321-11b8-4e36-ac7b-b7fb188de652.ogg,birdvox,320000,-2
bird,[],5.0,3f118a5a-ae7e-4460-afc8-ebeb8422be8c.ogg,birdvox,320000,-2
bird,[],5.0,3f128b63-173f-4d1c-a49f-ce851baa4007.ogg,birdvox,320000,-2
nocall,[],5.0,3f12b90f-6efc-4891-ad58-7e97b84fa565.ogg,birdvox,320000,-2
nocall,[],5.0,3f15d8b5-7856-42a7-a018-df59b13cf56a.ogg,birdvox,320000,-2
bird,[],5.0,3f16469c-d98d-44de-ae2e-7dc8539d180e.ogg,birdvox,320000,-2
bird,[],5.0,3f173937-34dc-4374-a104-63ddc4436212.ogg,birdvox,320000,-2
bird,[],5.0,3f1afbe4-f4cf-439f-ad89-0f8339c01dd2.ogg,birdvox,320000,-2
nocall,[],5.0,3f1d19c9-bf8f-430b-a1a4-39ddfd20d9c0.ogg,birdvox,320000,-2
bird,[],5.0,3f20f283-6c13-4e55-a315-b5f0e953371b.ogg,birdvox,320000,-2
nocall,[],5.0,3f2ca7f8-fe77-4642-a947-8af92f4c48c4.ogg,birdvox,320000,-2
nocall,[],5.0,3f2dd7d5-169b-419e-af8f-44f898d22e3b.ogg,birdvox,320000,-2
nocall,[],5.0,3f2f8c81-9ea3-4fd6-aee0-8c1bc6b2245a.ogg,birdvox,320000,-2
bird,[],5.0,3f3642b2-049c-4998-ae31-e0ef765d5475.ogg,birdvox,320000,-2
nocall,[],5.0,3f408ccc-6027-46af-aefc-d66c289f60aa.ogg,birdvox,320000,-2
bird,[],5.0,3f416699-8fd0-4be0-a91c-170ce2d8474c.ogg,birdvox,320000,-2
bird,[],5.0,3f472bbb-8809-43e1-acc6-7a0a4d269449.ogg,birdvox,320000,-2
nocall,[],5.0,3f49f2be-d3bb-4456-a50b-81056dc9cb07.ogg,birdvox,320000,-2
bird,[],5.0,3f4b4cb5-ca9d-4bc0-a88e-e1bdd5b43804.ogg,birdvox,320000,-2
nocall,[],5.0,3f5326b2-f4a7-4cb5-ae26-ed378d24ac10.ogg,birdvox,320000,-2
nocall,[],5.0,3f54181c-6f45-4023-a2de-9df854ef67b6.ogg,birdvox,320000,-2
bird,[],5.0,3f57091d-7c2e-4d35-af6a-8554bc0b55cb.ogg,birdvox,320000,-2
bird,[],5.0,3f5cdaa3-9a23-407a-ae73-b34ad336b693.ogg,birdvox,320000,-2
bird,[],5.0,3f6708af-a39b-4a41-aadb-373b67d6854b.ogg,birdvox,320000,-2
nocall,[],5.0,3f686881-208c-4ba3-a4e1-e1b284b09591.ogg,birdvox,320000,-2
bird,[],5.0,3f6a2a86-6711-4c48-a966-513c15624c2c.ogg,birdvox,320000,-2
nocall,[],5.0,3f6f2624-76b1-4675-a011-99b8cd99c238.ogg,birdvox,320000,-2
nocall,[],5.0,3f6fa2fa-8020-46c4-a428-35d2bb7bd5a3.ogg,birdvox,320000,-2
bird,[],5.0,3f796509-7238-4245-abb6-2090e1f07fb7.ogg,birdvox,320000,-2
nocall,[],5.0,3f796b6c-a11b-4d42-a77a-9ce446e449c6.ogg,birdvox,320000,-2
nocall,[],5.0,3f79c47a-6b61-4802-aeac-279890714235.ogg,birdvox,320000,-2
nocall,[],5.0,3f7a98a5-ffb5-44e1-ab00-1f5e8d1e2f35.ogg,birdvox,320000,-2
bird,[],5.0,3f7c0fb6-1e77-492b-ad8d-984ffb91b467.ogg,birdvox,320000,-2
nocall,[],5.0,3f7ca34a-39a4-48ec-a416-8d4140eab98e.ogg,birdvox,320000,-2
nocall,[],5.0,3f7df07c-be8e-45ae-a47b-b28025b34daf.ogg,birdvox,320000,-2
nocall,[],5.0,3f80b4c2-7f7a-4757-aaaf-e766ffdbe8d9.ogg,birdvox,320000,-2
bird,[],5.0,3f857fe6-f9b0-4fb8-aa8b-c838a96d8ebb.ogg,birdvox,320000,-2
bird,[],5.0,3f86eca2-afe9-481f-a316-87ce2bded28c.ogg,birdvox,320000,-2
